Date,State,Latitude,Longitude,CLOUD_AMT,AOD_55,PW,QV2M,T2M,RH2M,WS50M,PS,TOA_SW_DWN,ALLSKY_SFC_SW_DWN
21-04-2021,Karnataka,12.9716,77.5946,59.73,0.82,4.09,15.27,26.57,66.22,2.61,91.73,10.5658,6.0094
22-04-2021,Karnataka,12.9716,77.5946,64.66,0.75,4.03,14.2,27.07,61.35,2.15,91.73,10.5689,6.0653
23-04-2021,Karnataka,12.9716,77.5946,91.17,1.33,4.17,14.73,25.97,66.39,1.93,91.74,10.571,5.5466
24-04-2021,Karnataka,12.9716,77.5946,73.31,1.12,4.27,14.86,26.57,65.13,2.35,91.68,10.5732,5.837
25-04-2021,Karnataka,12.9716,77.5946,82.41,0.87,3.97,13.64,27.16,59.96,5.02,91.65,10.5739,5.9386
26-04-2021,Karnataka,12.9716,77.5946,31.45,0.88,3.44,14.22,25.62,65.95,3.96,91.65,10.5744,6.4481
27-04-2021,Karnataka,12.9716,77.5946,67.26,0.66,2.77,13.56,26.66,61.03,4.14,91.67,10.5758,6.0593
28-04-2021,Karnataka,12.9716,77.5946,32.71,0.71,3.57,13.51,27.07,58.54,4.18,91.74,10.5768,6.5498
29-04-2021,Karnataka,12.9716,77.5946,53.94,0.59,3.57,13.36,27.76,55.64,4.26,91.67,10.5773,6.3072
30-04-2021,Karnataka,12.9716,77.5946,82.71,0.85,4.06,14.17,26.77,61.4,4.32,91.59,10.577,5.7686
01-05-2021,Karnataka,12.9716,77.5946,45.73,0.66,3.65,14.78,26.69,64.91,5.24,91.6,10.5761,6.3624
02-05-2021,Karnataka,12.9716,77.5946,72.18,0.53,3.63,14.1,26.86,62.4,3.93,91.6,10.5751,5.8303
03-05-2021,Karnataka,12.9716,77.5946,68.34,0.75,3.85,14.09,27.28,60.82,4.33,91.55,10.5737,5.5788
04-05-2021,Karnataka,12.9716,77.5946,74.65,0.73,4.32,14.56,27.55,61.03,4.28,91.53,10.5722,5.2742
05-05-2021,Karnataka,12.9716,77.5946,47.31,0.61,4.56,14.22,28.23,58.02,4.38,91.52,10.5706,6.5052
06-05-2021,Karnataka,12.9716,77.5946,57.91,0.43,4.27,14.01,28.07,57.91,5.32,91.59,10.5684,6.126
07-05-2021,Karnataka,12.9716,77.5946,84,0.37,4.2,14.28,27.79,59.65,5.28,91.67,10.5662,5.735
08-05-2021,Karnataka,12.9716,77.5946,69.62,0.38,3.95,13.85,27.96,57.84,4.96,91.59,10.5641,5.7732
09-05-2021,Karnataka,12.9716,77.5946,51.31,0.24,4.25,14.24,28.64,56.78,4.06,91.5,10.5614,6.768
10-05-2021,Karnataka,12.9716,77.5946,95.78,0.53,4.49,15.2,28.4,59.52,3.71,91.49,10.5586,5.0777
11-05-2021,Karnataka,12.9716,77.5946,91.39,0.86,4.44,16.23,27.27,66.44,3.07,91.5,10.5554,5.9186
12-05-2021,Karnataka,12.9716,77.5946,98.98,0.88,4.95,16.72,27.02,70.17,3.05,91.42,10.5526,4.9356
13-05-2021,Karnataka,12.9716,77.5946,91.19,0.71,4.77,17.1,26,75.75,2.94,91.37,10.5497,5.8541
14-05-2021,Karnataka,12.9716,77.5946,93.53,0.53,4.71,15.04,27.2,65,6.63,91.21,10.5466,6.4253
15-05-2021,Karnataka,12.9716,77.5946,99.36,0.77,4.95,16.01,24.81,75.47,8.09,91.13,10.5434,3.0389
16-05-2021,Karnataka,12.9716,77.5946,90.86,0.85,4.72,16.29,25.6,74.03,7.56,91.24,10.5403,4.0442
17-05-2021,Karnataka,12.9716,77.5946,51.06,0.54,4.56,15.62,26.98,67.47,4.52,91.42,10.537,6.4078
18-05-2021,Karnataka,12.9716,77.5946,24.13,0.3,4.55,15.67,26.55,68.18,4.83,91.5,10.5336,6.9132
19-05-2021,Karnataka,12.9716,77.5946,49.01,0.2,4.41,17.66,25.33,80.84,5.07,91.46,10.5298,6.6475
20-05-2021,Karnataka,12.9716,77.5946,97.92,0.35,4.64,16.32,24.37,79.53,5.17,91.53,10.5254,4.981
21-05-2021,Karnataka,12.9716,77.5946,97.75,0.35,4.97,15.84,23.76,80.22,5.14,91.57,10.5211,5.1454
22-05-2021,Karnataka,12.9716,77.5946,94.49,0.43,4.82,15.83,24.23,78.4,5.37,91.5,10.5168,5.8598
23-05-2021,Karnataka,12.9716,77.5946,87.09,0.36,4.69,16.05,24.76,76.87,6.27,91.54,10.5127,6.2494
24-05-2021,Karnataka,12.9716,77.5946,79.93,0.31,4.38,15.08,23.97,75.43,6.45,91.6,10.5086,6.6427
25-05-2021,Karnataka,12.9716,77.5946,97.3,0.86,4.4,16.52,23.04,85.96,6.27,91.44,10.5046,5.419
26-05-2021,Karnataka,12.9716,77.5946,76.98,0.81,4.2,15.27,24.1,76.2,8.6,91.39,10.5,5.8411
27-05-2021,Karnataka,12.9716,77.5946,25.2,0.44,3.97,14.99,24.33,74.16,7.15,91.47,10.4966,6.7754
28-05-2021,Karnataka,12.9716,77.5946,9.36,0.32,3.63,14.63,25.25,70.03,7.18,91.52,10.493,7.2319
29-05-2021,Karnataka,12.9716,77.5946,17.79,0.26,3.8,14.77,25.36,70.37,5.92,91.58,10.489,7.2041
30-05-2021,Karnataka,12.9716,77.5946,24.29,0.2,4.01,15.29,25.2,72.95,5.92,91.54,10.4842,7.1364
31-05-2021,Karnataka,12.9716,77.5946,46.16,0.19,4.35,15.95,25.59,73.43,5.74,91.39,10.4798,7.2026
01-06-2021,Karnataka,12.9716,77.5946,82.25,0.25,4.29,16.62,25.85,74.98,4.42,91.41,10.476,6.6458
02-06-2021,Karnataka,12.9716,77.5946,76.71,0.4,4.28,16.73,25.23,77.55,3.45,91.46,10.4722,6.5155
03-06-2021,Karnataka,12.9716,77.5946,93.16,1.26,4.8,16.68,24.72,79.01,1.22,91.55,10.4681,5.365
04-06-2021,Karnataka,12.9716,77.5946,98.6,1.22,4.51,17.14,23.61,86.32,4.52,91.63,10.4645,4.6975
05-06-2021,Karnataka,12.9716,77.5946,98.88,0.72,4.74,15.38,22.23,84.36,3.95,91.63,10.4611,4.7431
06-06-2021,Karnataka,12.9716,77.5946,79.97,0.53,4.35,14.37,24.09,72.91,4.18,91.57,10.4582,5.9938
07-06-2021,Karnataka,12.9716,77.5946,26.35,0.31,3.73,15.08,23.23,78.89,5.18,91.62,10.4544,7.1978
08-06-2021,Karnataka,12.9716,77.5946,49.41,0.19,3.22,14.78,24.83,72.28,6.17,91.55,10.451,7.0994
09-06-2021,Karnataka,12.9716,77.5946,54.74,0.22,3.83,15.6,24.15,77.55,7.05,91.46,10.4479,6.1188
10-06-2021,Karnataka,12.9716,77.5946,80.23,0.31,3.67,15,24.29,74.73,7.81,91.37,10.4455,5.723
11-06-2021,Karnataka,12.9716,77.5946,99.26,0.35,3.48,14.94,23.32,77.79,7.87,91.44,10.4431,5.3808
12-06-2021,Karnataka,12.9716,77.5946,83.06,0.38,4.72,13.77,22.52,75.53,9.78,91.43,10.44,4.8626
13-06-2021,Karnataka,12.9716,77.5946,99.31,0.47,4.83,13.53,22.95,72.7,9.74,91.38,10.4374,4.6423
14-06-2021,Karnataka,12.9716,77.5946,99.44,0.55,4.5,14.37,22.68,77.64,11.18,91.32,10.435,3.9641
15-06-2021,Karnataka,12.9716,77.5946,97.81,0.55,4.23,14.81,22.59,79.81,9.4,91.32,10.4328,4.284
16-06-2021,Karnataka,12.9716,77.5946,97.64,0.67,4.15,14.81,23.88,75.01,9.81,91.42,10.4306,4.4213
17-06-2021,Karnataka,12.9716,77.5946,93.2,0.89,3.87,15.43,23.84,78.15,9.1,91.5,10.4285,5.3688
18-06-2021,Karnataka,12.9716,77.5946,99.19,0.93,3.68,14.89,23.1,78.68,8.99,91.62,10.4266,4.6267
19-06-2021,Karnataka,12.9716,77.5946,77.19,0.77,3.8,15.46,23.52,79.59,8.51,91.72,10.4244,5.2733
20-06-2021,Karnataka,12.9716,77.5946,60.58,0.67,3.95,14.86,23.76,76.14,7.24,91.74,10.4227,5.8351
21-06-2021,Karnataka,12.9716,77.5946,50.86,0.64,4.17,14.98,24.33,74.53,6.53,91.65,10.4218,5.929
22-06-2021,Karnataka,12.9716,77.5946,95.16,0.58,4.37,15.17,24.13,75.69,5.58,91.57,10.421,5.2855
23-06-2021,Karnataka,12.9716,77.5946,91.01,0.66,4.22,15.33,24.49,75.38,5.62,91.55,10.4208,5.6885
24-06-2021,Karnataka,12.9716,77.5946,89.03,0.53,3.62,14.85,24.26,74.27,6.75,91.6,10.4203,5.8682
25-06-2021,Karnataka,12.9716,77.5946,59.8,0.53,3.5,14.19,23.58,74.05,7,91.52,10.4201,6.6238
26-06-2021,Karnataka,12.9716,77.5946,91.1,0.6,4.24,14.4,23.69,74.48,7.31,91.48,10.4189,4.2926
27-06-2021,Karnataka,12.9716,77.5946,99.76,0.6,4.34,13.12,21.82,74.63,6.92,91.6,10.4177,3.8467
28-06-2021,Karnataka,12.9716,77.5946,71.8,0.4,4.52,13.25,24.15,68.14,3.93,91.48,10.417,5.3671
29-06-2021,Karnataka,12.9716,77.5946,45.44,0.41,4.09,15.19,25.75,70.26,3.81,91.45,10.4153,6.3917
30-06-2021,Karnataka,12.9716,77.5946,74.96,0.4,4.2,16.93,25.61,76.84,3.85,91.45,10.4136,6.5964
01-07-2021,Karnataka,12.9716,77.5946,97.06,0.8,4.46,17.68,23.77,87.65,4.22,91.39,10.4141,3.3391
02-07-2021,Karnataka,12.9716,77.5946,89,0.48,4.25,16.69,23.53,84.52,5.32,91.47,10.4153,5.6177
03-07-2021,Karnataka,12.9716,77.5946,96.27,0.45,4.53,15.94,23.68,80.84,3.99,91.51,10.417,5.1084
04-07-2021,Karnataka,12.9716,77.5946,96.92,0.48,4.8,16.2,23.3,83.4,3.77,91.51,10.4182,5.5973
05-07-2021,Karnataka,12.9716,77.5946,73.83,0.35,4.5,16.15,24.04,79.99,3.34,91.41,10.4189,6.3557
06-07-2021,Karnataka,12.9716,77.5946,79.32,0.35,4.44,16.89,23.77,84.16,3.47,91.31,10.4196,5.7619
07-07-2021,Karnataka,12.9716,77.5946,95.35,0.46,4.41,16.71,23.06,86.64,4.44,91.29,10.4203,4.9903
08-07-2021,Karnataka,12.9716,77.5946,89.6,0.27,4.38,16.53,23.18,85.38,5.06,91.38,10.4213,6.0353
09-07-2021,Karnataka,12.9716,77.5946,98.44,0.54,4.7,16.39,23.25,84.45,6.31,91.22,10.4222,5.1504
10-07-2021,Karnataka,12.9716,77.5946,99.53,0.51,4.79,14.53,21.77,82.02,7.52,91.17,10.4234,4.3805
11-07-2021,Karnataka,12.9716,77.5946,98.96,0.48,4.79,14.36,21.44,82.45,8,91.17,10.4246,4.1513
12-07-2021,Karnataka,12.9716,77.5946,94.94,0.4,4.74,14.45,21.76,81.82,8.94,91.2,10.4261,4.488
13-07-2021,Karnataka,12.9716,77.5946,99.56,0.38,4.59,15.68,23.28,81.39,8.96,91.23,10.4275,3.5772
14-07-2021,Karnataka,12.9716,77.5946,99.34,0.74,4.59,15.98,22.86,84.45,8.99,91.29,10.4292,2.9892
15-07-2021,Karnataka,12.9716,77.5946,99.32,0.53,4.88,15.51,22.54,83.56,8.6,91.28,10.4306,2.6532
16-07-2021,Karnataka,12.9716,77.5946,94.51,0.4,4.95,15.97,23.49,82.08,6.74,91.45,10.4323,4.842
17-07-2021,Karnataka,12.9716,77.5946,97.85,0.72,4.73,16.49,22.87,86.8,6.49,91.49,10.434,4.661
18-07-2021,Karnataka,12.9716,77.5946,99.53,0.42,5.09,16.57,22.52,88.74,8.46,91.39,10.4359,3.1682
19-07-2021,Karnataka,12.9716,77.5946,84.05,0.61,4.58,15.71,23.4,81.26,8.68,91.41,10.4383,4.3361
20-07-2021,Karnataka,12.9716,77.5946,83.35,0.45,4.09,15.49,23.27,80.76,9.83,91.61,10.4402,5.279
21-07-2021,Karnataka,12.9716,77.5946,99.68,0.45,4.37,15.4,23.1,80.93,9.47,91.55,10.4422,2.9873
22-07-2021,Karnataka,12.9716,77.5946,99.61,0.79,4.54,15.42,22.42,83.54,11.59,91.28,10.4446,2.6215
23-07-2021,Karnataka,12.9716,77.5946,99.29,0.85,4.77,15.52,23.44,79.71,10,91.21,10.447,2.5178
24-07-2021,Karnataka,12.9716,77.5946,81.67,0.69,4.75,16.07,23.8,80.99,8.27,91.36,10.4484,4.7614
25-07-2021,Karnataka,12.9716,77.5946,73.93,0.47,4.69,16.12,22.95,84.99,8.19,91.5,10.4503,5.0815
26-07-2021,Karnataka,12.9716,77.5946,95.98,0.53,4.67,15.71,22.92,83.06,8.12,91.52,10.4515,4.9579
27-07-2021,Karnataka,12.9716,77.5946,94.85,0.35,4.47,15.46,23.17,80.97,8.1,91.45,10.453,5.371
28-07-2021,Karnataka,12.9716,77.5946,96.46,0.26,4.16,15.15,23.61,78.15,8.63,91.53,10.4542,5.6258
29-07-2021,Karnataka,12.9716,77.5946,98.22,0.26,3.98,15.25,23.23,79.96,8.35,91.56,10.4551,5.3669
30-07-2021,Karnataka,12.9716,77.5946,94.62,0.32,4,15.43,22.82,82.26,8.04,91.64,10.4558,5.3597
31-07-2021,Karnataka,12.9716,77.5946,63.4,0.37,4.07,15.39,23.24,80.53,8.05,91.68,10.4563,4.8667
01-08-2021,Karnataka,12.9716,77.5946,71.81,0.8,4.26,15.17,23.3,79.24,8.08,91.59,10.4568,4.6745
02-08-2021,Karnataka,12.9716,77.5946,82.94,0.6,4.24,14.49,23.14,76.92,8.46,91.59,10.4568,5.1634
03-08-2021,Karnataka,12.9716,77.5946,74,0.47,4.39,15.1,23.27,79.09,7.76,91.72,10.4568,4.4971
04-08-2021,Karnataka,12.9716,77.5946,96.25,0.75,4.65,15.41,23.44,79.82,8.37,91.74,10.4573,3.9372
05-08-2021,Karnataka,12.9716,77.5946,96.94,0.5,4.56,15.46,23.58,79.41,8.44,91.58,10.4573,4.1294
06-08-2021,Karnataka,12.9716,77.5946,89.87,0.69,4.53,15.95,23.92,79.98,8.16,91.49,10.457,4.7016
07-08-2021,Karnataka,12.9716,77.5946,80.32,0.6,4.62,16.43,24.01,81.77,6.88,91.52,10.4573,5.484
08-08-2021,Karnataka,12.9716,77.5946,65.61,0.56,4.53,16.27,24.11,80.69,4.61,91.57,10.4573,6.0499
09-08-2021,Karnataka,12.9716,77.5946,86.38,0.49,4.66,16.47,24.12,81.35,4.61,91.6,10.457,5.8111
10-08-2021,Karnataka,12.9716,77.5946,97.92,0.57,4.4,16.16,22.65,86.33,6.18,91.56,10.4563,4.127
11-08-2021,Karnataka,12.9716,77.5946,98.87,0.64,4.59,16.19,23.5,82.8,4.84,91.52,10.4551,4.8962
12-08-2021,Karnataka,12.9716,77.5946,99.76,0.72,4.6,15.99,22.74,85.15,6.4,91.61,10.4537,3.563
13-08-2021,Karnataka,12.9716,77.5946,98.23,0.69,4.73,15.75,23.14,82.43,6.74,91.53,10.4522,4.6555
14-08-2021,Karnataka,12.9716,77.5946,93.48,0.75,4.67,15.46,22.52,83.69,6.77,91.44,10.451,5.2872
15-08-2021,Karnataka,12.9716,77.5946,99.63,0.61,4.43,14.81,22.19,81.94,7.34,91.47,10.4489,4.6128
16-08-2021,Karnataka,12.9716,77.5946,99.55,0.46,4.41,14.88,22.87,79.91,6.46,91.53,10.4467,4.3922
17-08-2021,Karnataka,12.9716,77.5946,99.3,0.56,4.46,15.05,23.51,78.24,5.97,91.56,10.4448,4.4309
18-08-2021,Karnataka,12.9716,77.5946,99.17,0.56,4.53,14.43,22.99,77.37,6.05,91.48,10.4419,4.824
19-08-2021,Karnataka,12.9716,77.5946,97.82,0.47,4.52,13.9,22.29,77.31,7.41,91.44,10.4388,4.9817
20-08-2021,Karnataka,12.9716,77.5946,94.61,0.41,4.13,14.51,22.36,79.88,5.12,91.5,10.4352,5.813
21-08-2021,Karnataka,12.9716,77.5946,98.82,0.55,4.57,14.76,22.4,81.17,3.62,91.63,10.4311,4.4621
22-08-2021,Karnataka,12.9716,77.5946,79.8,0.54,4.66,15.1,23.2,79.65,2.76,91.59,10.4273,5.7125
23-08-2021,Karnataka,12.9716,77.5946,90.23,0.7,4.77,16.23,23.02,85.11,2.53,91.55,10.423,5.0496
24-08-2021,Karnataka,12.9716,77.5946,71.43,0.42,4.37,15.7,23.54,80.21,3.81,91.57,10.4182,6.0187
25-08-2021,Karnataka,12.9716,77.5946,85.34,0.25,4.41,15.82,23.62,80.26,4.85,91.49,10.4122,5.7538
26-08-2021,Karnataka,12.9716,77.5946,83.73,0.26,4.62,16.65,24,82.53,3.06,91.34,10.4064,6.21
27-08-2021,Karnataka,12.9716,77.5946,98.08,0.45,4.87,16.85,23.41,86,4.95,91.3,10.3992,4.9428
28-08-2021,Karnataka,12.9716,77.5946,99.7,0.47,4.89,15.57,22.79,83.01,6.55,91.24,10.3918,4.2442
29-08-2021,Karnataka,12.9716,77.5946,99.38,0.68,4.72,14.21,22.48,77.98,7.77,91.23,10.385,3.5102
30-08-2021,Karnataka,12.9716,77.5946,99.2,0.62,4.66,14.33,22,80.41,7.36,91.31,10.3776,4.469
31-08-2021,Karnataka,12.9716,77.5946,85.96,0.61,4.6,14.73,23.3,77.63,5.99,91.38,10.3711,5.497
01-09-2021,Karnataka,12.9716,77.5946,95.76,0.62,4.4,15.27,23.25,80,3.76,91.55,10.3632,5.2596
02-09-2021,Karnataka,12.9716,77.5946,99.21,0.5,4.61,16.14,22.49,87.06,3.71,91.51,10.3541,4.0392
03-09-2021,Karnataka,12.9716,77.5946,99.45,0.53,4.83,14.95,22.6,80.97,5.55,91.46,10.3442,4.003
04-09-2021,Karnataka,12.9716,77.5946,99.57,0.68,4.79,15.61,22.14,86.15,6.42,91.46,10.3337,3.6026
05-09-2021,Karnataka,12.9716,77.5946,95.01,0.56,4.69,15.33,22.58,83.12,7.51,91.45,10.3231,4.351
06-09-2021,Karnataka,12.9716,77.5946,99.36,0.62,4.74,14.17,21.93,80.18,8.87,91.43,10.3111,4.812
07-09-2021,Karnataka,12.9716,77.5946,93.97,0.6,4.48,14.56,22.02,81.85,8.26,91.44,10.2994,4.2259
08-09-2021,Karnataka,12.9716,77.5946,84.75,0.51,4.17,15.53,22.68,83.53,7.55,91.54,10.2881,4.7215
09-09-2021,Karnataka,12.9716,77.5946,56.87,0.35,3.89,15.33,23,81.33,6.75,91.64,10.2773,5.4166
10-09-2021,Karnataka,12.9716,77.5946,83.9,0.34,4,15.62,22.98,82.59,6.98,91.61,10.2667,5.1502
11-09-2021,Karnataka,12.9716,77.5946,92.68,0.35,4.29,15.77,22.93,83.35,7.21,91.51,10.2557,4.969
12-09-2021,Karnataka,12.9716,77.5946,96.38,0.45,4.51,15.74,23.13,82.17,8.55,91.4,10.2434,4.7962
13-09-2021,Karnataka,12.9716,77.5946,99.16,0.5,4.57,16.01,23.1,83.4,9.17,91.33,10.231,4.3231
14-09-2021,Karnataka,12.9716,77.5946,98.42,0.53,4.43,16.11,23.62,82,7.02,91.41,10.2166,4.9406
15-09-2021,Karnataka,12.9716,77.5946,81.38,0.52,4.39,16.13,23.5,82.63,5.8,91.51,10.2014,5.3777
16-09-2021,Karnataka,12.9716,77.5946,73.07,0.51,4.18,16.17,23.54,82.44,5.62,91.48,10.1863,5.7838
17-09-2021,Karnataka,12.9716,77.5946,50.09,0.48,4.24,15.69,23.87,79.02,4.76,91.45,10.171,6.6881
18-09-2021,Karnataka,12.9716,77.5946,83.84,0.55,4.09,15.29,24.22,76.14,3.81,91.57,10.1554,5.9998
19-09-2021,Karnataka,12.9716,77.5946,87.06,0.55,4.36,16.08,23.56,82.01,2.99,91.72,10.1393,6.0173
20-09-2021,Karnataka,12.9716,77.5946,95.3,0.72,4.66,16.63,23.36,85.24,3.59,91.64,10.1227,4.8094
21-09-2021,Karnataka,12.9716,77.5946,81.28,0.49,3.93,15.89,23.07,83.55,5.66,91.56,10.1057,5.9503
22-09-2021,Karnataka,12.9716,77.5946,99.37,0.57,4.18,15.86,23.12,83,5.31,91.41,10.0882,4.9217
23-09-2021,Karnataka,12.9716,77.5946,96.08,0.62,4.5,15.93,23.03,83.65,4.37,91.45,10.0702,4.9896
24-09-2021,Karnataka,12.9716,77.5946,74.74,0.44,4.53,16.29,23.78,82.11,4.1,91.51,10.0517,5.4504
25-09-2021,Karnataka,12.9716,77.5946,89.84,0.39,4.73,16.57,23.18,85.86,4.55,91.46,10.0325,4.6298
26-09-2021,Karnataka,12.9716,77.5946,99,0.29,4.31,15.65,21.95,86.96,5.89,91.32,10.013,4.9788
27-09-2021,Karnataka,12.9716,77.5946,99.28,0.44,4.26,15.55,22.83,82.78,7.68,91.19,9.9936,4.643
28-09-2021,Karnataka,12.9716,77.5946,82.18,0.55,4.34,14.73,21.58,84.45,7.48,91.39,9.9732,4.4962
29-09-2021,Karnataka,12.9716,77.5946,55.67,0.45,4.35,14.76,22.27,81.71,6.39,91.56,9.9514,5.2126
30-09-2021,Karnataka,12.9716,77.5946,63.77,0.43,4.59,14.98,23.26,78.63,3.06,91.63,9.9293,5.586
01-10-2021,Karnataka,12.9716,77.5946,84.7,0.68,4.85,16.48,23.7,82.97,3.7,91.57,9.9067,4.2794
02-10-2021,Karnataka,12.9716,77.5946,82.28,0.72,4.72,16.59,23.33,85.5,4.71,91.53,9.8846,4.6603
03-10-2021,Karnataka,12.9716,77.5946,91.44,0.34,4.92,15.89,23.14,83.19,4.88,91.54,9.8618,4.7945
04-10-2021,Karnataka,12.9716,77.5946,68.24,0.53,4.38,16.22,22.97,85.5,3.97,91.48,9.8395,5.4202
05-10-2021,Karnataka,12.9716,77.5946,86.6,0.48,4.55,16.64,23.05,87.12,3.49,91.45,9.8162,3.6346
06-10-2021,Karnataka,12.9716,77.5946,92.33,0.69,4.9,16.57,22.78,87.53,3.82,91.33,9.793,3.4462
07-10-2021,Karnataka,12.9716,77.5946,72.67,0.53,4.96,16.56,24.06,81.66,3.1,91.39,9.7685,5.6971
08-10-2021,Karnataka,12.9716,77.5946,96.88,0.6,4.72,17.42,23.33,88.97,4.43,91.49,9.7435,4.5924
09-10-2021,Karnataka,12.9716,77.5946,99.66,0.53,4.85,16.94,22.96,88.74,5.54,91.62,9.7186,3.2652
10-10-2021,Karnataka,12.9716,77.5946,85.01,0.45,4.78,16.36,22.77,87.04,4.96,91.58,9.6934,5.4329
11-10-2021,Karnataka,12.9716,77.5946,90.86,0.74,4.96,16.4,23.23,84.75,3.16,91.44,9.6684,4.7558
12-10-2021,Karnataka,12.9716,77.5946,90.67,0.54,4.68,16.28,22.59,87.1,3.34,91.44,9.6432,4.9682
13-10-2021,Karnataka,12.9716,77.5946,82.48,0.27,4.59,16.24,22.56,87.22,5.13,91.41,9.6182,4.7009
14-10-2021,Karnataka,12.9716,77.5946,85.59,0.28,4.78,16.18,23.36,82.94,3.16,91.35,9.5928,5.293
15-10-2021,Karnataka,12.9716,77.5946,94.39,0.7,5.21,17.03,23.4,86.61,1.99,91.11,9.5666,4.0649
16-10-2021,Karnataka,12.9716,77.5946,88.53,0.93,5,17.41,23.58,87.46,3.93,91.07,9.54,4.4722
17-10-2021,Karnataka,12.9716,77.5946,99.03,0.74,5.02,16.66,22.22,90.53,4.14,91.26,9.5134,4.0879
18-10-2021,Karnataka,12.9716,77.5946,98.53,0.76,4.83,16.9,23.13,87.69,5.06,91.5,9.4865,3.5426
19-10-2021,Karnataka,12.9716,77.5946,85.72,0.7,4.48,15.99,22.87,84.43,2.67,91.74,9.4591,5.2997
20-10-2021,Karnataka,12.9716,77.5946,94.58,1.31,4.75,16.65,23.16,86.4,2.98,91.85,9.4315,3.7586
21-10-2021,Karnataka,12.9716,77.5946,71.14,0.99,4.66,17.05,22.99,89.36,2.89,91.88,9.4037,4.9613
22-10-2021,Karnataka,12.9716,77.5946,60.99,0.56,4.32,16.68,23.17,86.9,3.46,91.9,9.3761,5.4372
23-10-2021,Karnataka,12.9716,77.5946,94.28,0.52,4.49,16.33,22.89,86.19,3.39,91.96,9.348,5.1478
24-10-2021,Karnataka,12.9716,77.5946,86.42,0.49,4.43,15.55,22.46,85,2.53,91.97,9.3202,5.5769
25-10-2021,Karnataka,12.9716,77.5946,90.73,0.73,4.31,15.63,22.13,86.76,4.17,91.8,9.2916,3.8482
26-10-2021,Karnataka,12.9716,77.5946,94.47,0.96,4.32,15.6,22.41,85.3,3.52,91.71,9.263,3.9588
27-10-2021,Karnataka,12.9716,77.5946,64.76,1.08,4,14.95,21.92,84.5,4.58,91.73,9.235,3.8105
28-10-2021,Karnataka,12.9716,77.5946,88.77,1.06,4.07,14.46,21.65,82.91,4.73,91.76,9.2074,4.1246
29-10-2021,Karnataka,12.9716,77.5946,96.19,0.68,4.63,15.1,21.39,87.46,5.26,91.85,9.179,3.6852
30-10-2021,Karnataka,12.9716,77.5946,96.73,0.35,4.54,15.75,22.05,87.82,5.9,91.91,9.1505,4.0531
31-10-2021,Karnataka,12.9716,77.5946,92.52,0.45,4.21,15.88,22.04,88.62,5.13,91.85,9.1226,3.9818
01-11-2021,Karnataka,12.9716,77.5946,98.66,0.45,4.54,15.83,21.71,89.69,5.35,91.76,9.0946,3.6523
02-11-2021,Karnataka,12.9716,77.5946,94.55,0.43,4.73,15.31,21.42,88.4,6.68,91.75,9.066,3.4872
03-11-2021,Karnataka,12.9716,77.5946,99.52,0.59,4.74,15.46,21.73,87.75,5.42,91.76,9.0374,3.5174
04-11-2021,Karnataka,12.9716,77.5946,99.3,0.69,4.74,15.83,22.05,88.06,4.47,91.74,9.0094,4.0723
05-11-2021,Karnataka,12.9716,77.5946,96.72,0.66,4.6,15.54,22.22,85.96,2.56,91.7,8.9813,3.919
06-11-2021,Karnataka,12.9716,77.5946,92.86,0.66,4.69,15.71,21.69,88.94,3.56,91.64,8.9537,4.4467
07-11-2021,Karnataka,12.9716,77.5946,99.24,0.92,4.66,15.85,21.56,90.23,5.3,91.57,8.9263,3.3211
08-11-2021,Karnataka,12.9716,77.5946,99.54,1.24,4.41,15.47,20.57,93.34,4.73,91.67,8.8985,2.0652
09-11-2021,Karnataka,12.9716,77.5946,98.42,0.89,4.2,14.73,20.54,89.66,4.16,91.75,8.8714,3.9665
10-11-2021,Karnataka,12.9716,77.5946,99.63,0.83,4.16,13.48,19.8,86.38,4.81,91.68,8.8445,2.6122
11-11-2021,Karnataka,12.9716,77.5946,99.54,0.63,4.68,13.36,18.65,90.86,8,91.41,8.8181,2.0419
12-11-2021,Karnataka,12.9716,77.5946,97.91,0.45,4.9,14.84,19.87,92.88,7.84,91.26,8.7922,1.8554
13-11-2021,Karnataka,12.9716,77.5946,97.84,0.56,5.1,15.76,22.57,84.72,1.88,91.5,8.7662,2.31
14-11-2021,Karnataka,12.9716,77.5946,98.46,0.65,5.25,16.65,22.32,90.28,2.86,91.5,8.7408,3.4291
15-11-2021,Karnataka,12.9716,77.5946,92.85,0.57,5.06,16.85,22.98,88.16,3.36,91.41,8.7161,3.8275
16-11-2021,Karnataka,12.9716,77.5946,98.78,0.75,4.87,16.59,22.48,89.35,5.1,91.44,8.6914,3.521
17-11-2021,Karnataka,12.9716,77.5946,92.5,0.54,4.59,16.3,22.08,89.94,4.31,91.65,8.6669,4.0231
18-11-2021,Karnataka,12.9716,77.5946,99.14,0.35,4.71,14.62,19.7,92.65,7.43,91.51,8.6426,0.96
19-11-2021,Karnataka,12.9716,77.5946,98.75,0.65,4.98,16.96,21.89,93.42,7.94,91.07,8.6189,2.3006
20-11-2021,Karnataka,12.9716,77.5946,98.94,0.67,4.99,16.8,22.08,91.97,5.58,91.26,8.5961,3.1109
21-11-2021,Karnataka,12.9716,77.5946,82.08,0.61,4.82,14.41,21.76,82.52,4.4,91.62,8.5735,4.2996
